# fixture=nas,source=/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/nas_bt.c,modes=text;eager;lazy,warmup=3,measurements=12,text_zstd=true
# query=App.getDescendantsAndFields plus names/operators/types; ids=encounter-order normalized
fixture,source,mode,trial,parse_ms,tu_ms,query_ms,codegen_ms,total_ms,nodes,names,operators,types,typed,materialized,deferred,code_bytes,code_sha256,query_sha256,materialized_read,materialized_tu,materialized_query,materialized_codegen
nas,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/nas_bt.c,text,4,452.579,73.057,90.655,11.852,628.143,49480,537,5594,45235,0,0,0,137104,d6520614beb5f95009683ece6f972b5f1fd21bfd193be88e930337581e2b5711,b06e5f888c11ad11a9b18ab1880dd04f4d38a21a7533aa25602bd85d8875f4d9,0,0,0,0
nas,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/nas_bt.c,lazy,5,204.941,276.907,95.137,18.362,595.348,49480,537,5594,45235,35845,47380,233101,137104,d6520614beb5f95009683ece6f972b5f1fd21bfd193be88e930337581e2b5711,b06e5f888c11ad11a9b18ab1880dd04f4d38a21a7533aa25602bd85d8875f4d9,1817,35605,41199,47380
nas,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/nas_bt.c,text,5,461.511,96.022,83.546,23.137,664.216,49480,537,5594,45235,0,0,0,137104,d6520614beb5f95009683ece6f972b5f1fd21bfd193be88e930337581e2b5711,b06e5f888c11ad11a9b18ab1880dd04f4d38a21a7533aa25602bd85d8875f4d9,0,0,0,0
nas,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/nas_bt.c,eager,5,397.160,112.105,81.032,10.730,601.027,49480,537,5594,45235,35845,233101,233101,137104,d6520614beb5f95009683ece6f972b5f1fd21bfd193be88e930337581e2b5711,b06e5f888c11ad11a9b18ab1880dd04f4d38a21a7533aa25602bd85d8875f4d9,233101,233101,233101,233101
nas,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/nas_bt.c,lazy,6,213.399,245.938,74.687,20.493,554.517,49480,537,5594,45235,35845,47380,233101,137104,d6520614beb5f95009683ece6f972b5f1fd21bfd193be88e930337581e2b5711,b06e5f888c11ad11a9b18ab1880dd04f4d38a21a7533aa25602bd85d8875f4d9,1817,35605,41199,47380
nas,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/nas_bt.c,eager,6,398.613,121.127,80.952,10.872,611.563,49480,537,5594,45235,35845,233101,233101,137104,d6520614beb5f95009683ece6f972b5f1fd21bfd193be88e930337581e2b5711,b06e5f888c11ad11a9b18ab1880dd04f4d38a21a7533aa25602bd85d8875f4d9,233101,233101,233101,233101
nas,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/nas_bt.c,text,6,451.089,92.949,96.380,10.745,651.163,49480,537,5594,45235,0,0,0,137104,d6520614beb5f95009683ece6f972b5f1fd21bfd193be88e930337581e2b5711,b06e5f888c11ad11a9b18ab1880dd04f4d38a21a7533aa25602bd85d8875f4d9,0,0,0,0
nas,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/nas_bt.c,lazy,7,199.751,273.927,75.223,11.859,560.760,49480,537,5594,45235,35845,47380,233101,137104,d6520614beb5f95009683ece6f972b5f1fd21bfd193be88e930337581e2b5711,b06e5f888c11ad11a9b18ab1880dd04f4d38a21a7533aa25602bd85d8875f4d9,1817,35605,41199,47380
nas,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/nas_bt.c,eager,7,406.905,98.057,101.847,10.087,616.896,49480,537,5594,45235,35845,233101,233101,137104,d6520614beb5f95009683ece6f972b5f1fd21bfd193be88e930337581e2b5711,b06e5f888c11ad11a9b18ab1880dd04f4d38a21a7533aa25602bd85d8875f4d9,233101,233101,233101,233101
nas,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/nas_bt.c,text,7,463.255,85.966,84.664,22.888,656.774,49480,537,5594,45235,0,0,0,137104,d6520614beb5f95009683ece6f972b5f1fd21bfd193be88e930337581e2b5711,b06e5f888c11ad11a9b18ab1880dd04f4d38a21a7533aa25602bd85d8875f4d9,0,0,0,0
nas,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/nas_bt.c,text,8,449.146,85.635,89.914,10.852,635.548,49480,537,5594,45235,0,0,0,137104,d6520614beb5f95009683ece6f972b5f1fd21bfd193be88e930337581e2b5711,b06e5f888c11ad11a9b18ab1880dd04f4d38a21a7533aa25602bd85d8875f4d9,0,0,0,0
nas,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/nas_bt.c,lazy,8,219.546,250.601,77.920,24.440,572.507,49480,537,5594,45235,35845,47380,233101,137104,d6520614beb5f95009683ece6f972b5f1fd21bfd193be88e930337581e2b5711,b06e5f888c11ad11a9b18ab1880dd04f4d38a21a7533aa25602bd85d8875f4d9,1817,35605,41199,47380
nas,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/nas_bt.c,eager,8,403.701,95.750,97.808,10.810,608.069,49480,537,5594,45235,35845,233101,233101,137104,d6520614beb5f95009683ece6f972b5f1fd21bfd193be88e930337581e2b5711,b06e5f888c11ad11a9b18ab1880dd04f4d38a21a7533aa25602bd85d8875f4d9,233101,233101,233101,233101
nas,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/nas_bt.c,lazy,9,200.789,263.492,76.033,11.173,551.487,49480,537,5594,45235,35845,47380,233101,137104,d6520614beb5f95009683ece6f972b5f1fd21bfd193be88e930337581e2b5711,b06e5f888c11ad11a9b18ab1880dd04f4d38a21a7533aa25602bd85d8875f4d9,1817,35605,41199,47380
nas,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/nas_bt.c,text,9,453.120,87.496,93.881,10.372,644.869,49480,537,5594,45235,0,0,0,137104,d6520614beb5f95009683ece6f972b5f1fd21bfd193be88e930337581e2b5711,b06e5f888c11ad11a9b18ab1880dd04f4d38a21a7533aa25602bd85d8875f4d9,0,0,0,0
nas,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/nas_bt.c,eager,9,397.371,76.028,73.069,10.047,556.516,49480,537,5594,45235,35845,233101,233101,137104,d6520614beb5f95009683ece6f972b5f1fd21bfd193be88e930337581e2b5711,b06e5f888c11ad11a9b18ab1880dd04f4d38a21a7533aa25602bd85d8875f4d9,233101,233101,233101,233101
nas,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/nas_bt.c,eager,10,410.548,92.238,90.681,10.438,603.906,49480,537,5594,45235,35845,233101,233101,137104,d6520614beb5f95009683ece6f972b5f1fd21bfd193be88e930337581e2b5711,b06e5f888c11ad11a9b18ab1880dd04f4d38a21a7533aa25602bd85d8875f4d9,233101,233101,233101,233101
nas,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/nas_bt.c,text,10,463.536,81.928,84.419,13.352,643.234,49480,537,5594,45235,0,0,0,137104,d6520614beb5f95009683ece6f972b5f1fd21bfd193be88e930337581e2b5711,b06e5f888c11ad11a9b18ab1880dd04f4d38a21a7533aa25602bd85d8875f4d9,0,0,0,0
nas,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/nas_bt.c,lazy,10,217.256,290.991,98.948,11.428,618.624,49480,537,5594,45235,35845,47380,233101,137104,d6520614beb5f95009683ece6f972b5f1fd21bfd193be88e930337581e2b5711,b06e5f888c11ad11a9b18ab1880dd04f4d38a21a7533aa25602bd85d8875f4d9,1817,35605,41199,47380
nas,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/nas_bt.c,eager,11,406.511,75.143,72.671,10.290,564.616,49480,537,5594,45235,35845,233101,233101,137104,d6520614beb5f95009683ece6f972b5f1fd21bfd193be88e930337581e2b5711,b06e5f888c11ad11a9b18ab1880dd04f4d38a21a7533aa25602bd85d8875f4d9,233101,233101,233101,233101
nas,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/nas_bt.c,lazy,11,206.804,270.654,93.026,12.077,582.560,49480,537,5594,45235,35845,47380,233101,137104,d6520614beb5f95009683ece6f972b5f1fd21bfd193be88e930337581e2b5711,b06e5f888c11ad11a9b18ab1880dd04f4d38a21a7533aa25602bd85d8875f4d9,1817,35605,41199,47380
nas,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/nas_bt.c,text,11,467.697,91.036,85.313,13.209,657.255,49480,537,5594,45235,0,0,0,137104,d6520614beb5f95009683ece6f972b5f1fd21bfd193be88e930337581e2b5711,b06e5f888c11ad11a9b18ab1880dd04f4d38a21a7533aa25602bd85d8875f4d9,0,0,0,0
