# fixture=nas_lu,source=/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,modes=text;eager;lazy,warmup=3,measurements=12,text_zstd=true
# query=App.getDescendantsAndFields plus names/operators/types; ids=encounter-order normalized
fixture,source,mode,trial,parse_ms,tu_ms,query_ms,codegen_ms,total_ms,nodes,names,operators,types,typed,materialized,deferred,code_bytes,code_sha256,query_sha256,materialized_read,materialized_tu,materialized_query,materialized_codegen
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,text,4,495.761,66.388,69.783,20.147,652.079,42281,551,5255,38337,0,0,0,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,0,0,0,0
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,lazy,5,207.650,331.422,86.838,11.329,637.239,42281,551,5255,38337,30616,38820,195903,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,1435,30104,35359,38820
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,text,5,498.142,69.413,69.172,18.460,655.187,42281,551,5255,38337,0,0,0,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,0,0,0,0
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,eager,5,434.363,97.169,64.725,9.597,605.854,42281,551,5255,38337,30616,195903,195903,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,195903,195903,195903,195903
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,lazy,6,210.433,282.512,73.374,20.026,586.345,42281,551,5255,38337,30616,38820,195903,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,1435,30104,35359,38820
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,eager,6,434.277,98.121,64.352,9.466,606.216,42281,551,5255,38337,30616,195903,195903,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,195903,195903,195903,195903
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,text,6,487.099,75.963,70.745,17.615,651.422,42281,551,5255,38337,0,0,0,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,0,0,0,0
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,lazy,7,197.838,306.004,75.343,11.115,590.300,42281,551,5255,38337,30616,38820,195903,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,1435,30104,35359,38820
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,eager,7,440.374,69.412,67.667,16.767,594.221,42281,551,5255,38337,30616,195903,195903,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,195903,195903,195903,195903
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,text,7,477.163,102.132,67.229,9.885,656.410,42281,551,5255,38337,0,0,0,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,0,0,0,0
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,text,8,485.288,75.272,77.551,9.221,647.332,42281,551,5255,38337,0,0,0,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,0,0,0,0
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,lazy,8,199.051,298.303,70.440,11.333,579.127,42281,551,5255,38337,30616,38820,195903,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,1435,30104,35359,38820
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,eager,8,439.599,77.699,83.541,9.532,610.371,42281,551,5255,38337,30616,195903,195903,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,195903,195903,195903,195903
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,lazy,9,201.008,283.569,69.317,11.208,565.102,42281,551,5255,38337,30616,38820,195903,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,1435,30104,35359,38820
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,text,9,498.121,102.861,83.101,9.682,693.765,42281,551,5255,38337,0,0,0,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,0,0,0,0
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,eager,9,443.008,57.982,66.476,10.623,578.089,42281,551,5255,38337,30616,195903,195903,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,195903,195903,195903,195903
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,eager,10,449.345,68.980,78.065,9.302,605.692,42281,551,5255,38337,30616,195903,195903,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,195903,195903,195903,195903
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,text,10,505.354,68.287,70.761,12.771,657.173,42281,551,5255,38337,0,0,0,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,0,0,0,0
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,lazy,10,212.118,296.882,91.617,11.051,611.668,42281,551,5255,38337,30616,38820,195903,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,1435,30104,35359,38820
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,eager,11,457.584,62.184,62.609,10.548,592.925,42281,551,5255,38337,30616,195903,195903,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,195903,195903,195903,195903
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,lazy,11,205.870,299.298,90.584,11.077,606.830,42281,551,5255,38337,30616,38820,195903,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,1435,30104,35359,38820
nas_lu,/home/lmsousa/Documents/Projects/SPeCS/ast-flatbuffers/clava/ClangAstParser/test-resources/c/bench/nas_lu.c,text,11,486.461,67.855,68.294,17.933,640.543,42281,551,5255,38337,0,0,0,117826,4d9611288d44888882c7397d54cab712556a8cad234b841683984082f586d6b5,54bd34235970226464922d8841628c0e011776d5af43f70fbd7ea8ff06065fa8,0,0,0,0
