# fixture=templates,source=/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/templates.cpp,modes=text;eager;lazy,warmup=3,measurements=12,text_zstd=true
# query=App.getDescendantsAndFields plus names/operators/types; ids=encounter-order normalized
fixture,source,mode,trial,parse_ms,tu_ms,query_ms,codegen_ms,total_ms,nodes,names,operators,types,typed,materialized,deferred,code_bytes,code_sha256,query_sha256,materialized_read,materialized_tu,materialized_query,materialized_codegen
templates,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/templates.cpp,lazy,5,24.328,2.303,2.703,0.803,30.138,1065,332,38,483,333,246,2125,1903,8b72b4be8ec059f14e74b5cad6e3804b25be81fc59ccbee156b8b693092a2c6a,6af9469397b5f88aa9c47e26267a21b95171b70643574df06814a1179acc30f4,28,179,217,246
templates,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/templates.cpp,text,5,28.677,1.551,2.516,0.711,33.455,1065,332,38,483,0,0,0,1903,8b72b4be8ec059f14e74b5cad6e3804b25be81fc59ccbee156b8b693092a2c6a,6af9469397b5f88aa9c47e26267a21b95171b70643574df06814a1179acc30f4,0,0,0,0
templates,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/templates.cpp,eager,5,25.872,1.539,2.541,0.711,30.662,1065,332,38,483,333,2125,2125,1903,8b72b4be8ec059f14e74b5cad6e3804b25be81fc59ccbee156b8b693092a2c6a,6af9469397b5f88aa9c47e26267a21b95171b70643574df06814a1179acc30f4,2125,2125,2125,2125
templates,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/templates.cpp,lazy,6,26.528,2.280,2.486,0.731,32.025,1065,332,38,483,333,246,2125,1903,8b72b4be8ec059f14e74b5cad6e3804b25be81fc59ccbee156b8b693092a2c6a,6af9469397b5f88aa9c47e26267a21b95171b70643574df06814a1179acc30f4,28,179,217,246
templates,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/templates.cpp,eager,6,25.491,1.516,2.462,0.672,30.142,1065,332,38,483,333,2125,2125,1903,8b72b4be8ec059f14e74b5cad6e3804b25be81fc59ccbee156b8b693092a2c6a,6af9469397b5f88aa9c47e26267a21b95171b70643574df06814a1179acc30f4,2125,2125,2125,2125
templates,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/templates.cpp,text,6,27.239,1.557,2.519,0.722,32.037,1065,332,38,483,0,0,0,1903,8b72b4be8ec059f14e74b5cad6e3804b25be81fc59ccbee156b8b693092a2c6a,6af9469397b5f88aa9c47e26267a21b95171b70643574df06814a1179acc30f4,0,0,0,0
templates,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/templates.cpp,lazy,7,24.620,2.303,2.922,0.850,30.696,1065,332,38,483,333,246,2125,1903,8b72b4be8ec059f14e74b5cad6e3804b25be81fc59ccbee156b8b693092a2c6a,6af9469397b5f88aa9c47e26267a21b95171b70643574df06814a1179acc30f4,28,179,217,246
templates,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/templates.cpp,eager,7,27.953,1.460,2.606,0.710,32.730,1065,332,38,483,333,2125,2125,1903,8b72b4be8ec059f14e74b5cad6e3804b25be81fc59ccbee156b8b693092a2c6a,6af9469397b5f88aa9c47e26267a21b95171b70643574df06814a1179acc30f4,2125,2125,2125,2125
templates,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/templates.cpp,text,7,26.991,1.556,2.546,0.670,31.764,1065,332,38,483,0,0,0,1903,8b72b4be8ec059f14e74b5cad6e3804b25be81fc59ccbee156b8b693092a2c6a,6af9469397b5f88aa9c47e26267a21b95171b70643574df06814a1179acc30f4,0,0,0,0
templates,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/templates.cpp,text,8,29.893,1.343,2.396,0.683,34.315,1065,332,38,483,0,0,0,1903,8b72b4be8ec059f14e74b5cad6e3804b25be81fc59ccbee156b8b693092a2c6a,6af9469397b5f88aa9c47e26267a21b95171b70643574df06814a1179acc30f4,0,0,0,0
templates,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/templates.cpp,lazy,8,23.450,2.217,2.837,0.740,29.245,1065,332,38,483,333,246,2125,1903,8b72b4be8ec059f14e74b5cad6e3804b25be81fc59ccbee156b8b693092a2c6a,6af9469397b5f88aa9c47e26267a21b95171b70643574df06814a1179acc30f4,28,179,217,246
templates,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/templates.cpp,eager,8,25.883,1.462,2.567,0.752,30.664,1065,332,38,483,333,2125,2125,1903,8b72b4be8ec059f14e74b5cad6e3804b25be81fc59ccbee156b8b693092a2c6a,6af9469397b5f88aa9c47e26267a21b95171b70643574df06814a1179acc30f4,2125,2125,2125,2125
templates,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/templates.cpp,lazy,9,23.808,2.440,2.695,0.766,29.709,1065,332,38,483,333,246,2125,1903,8b72b4be8ec059f14e74b5cad6e3804b25be81fc59ccbee156b8b693092a2c6a,6af9469397b5f88aa9c47e26267a21b95171b70643574df06814a1179acc30f4,28,179,217,246
templates,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/templates.cpp,text,9,27.222,1.481,2.439,0.726,31.869,1065,332,38,483,0,0,0,1903,8b72b4be8ec059f14e74b5cad6e3804b25be81fc59ccbee156b8b693092a2c6a,6af9469397b5f88aa9c47e26267a21b95171b70643574df06814a1179acc30f4,0,0,0,0
templates,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/templates.cpp,eager,9,24.970,1.346,2.815,0.671,29.802,1065,332,38,483,333,2125,2125,1903,8b72b4be8ec059f14e74b5cad6e3804b25be81fc59ccbee156b8b693092a2c6a,6af9469397b5f88aa9c47e26267a21b95171b70643574df06814a1179acc30f4,2125,2125,2125,2125
templates,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/templates.cpp,eager,10,25.330,1.414,4.422,0.622,31.787,1065,332,38,483,333,2125,2125,1903,8b72b4be8ec059f14e74b5cad6e3804b25be81fc59ccbee156b8b693092a2c6a,6af9469397b5f88aa9c47e26267a21b95171b70643574df06814a1179acc30f4,2125,2125,2125,2125
templates,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/templates.cpp,text,10,27.068,1.426,2.567,0.655,31.716,1065,332,38,483,0,0,0,1903,8b72b4be8ec059f14e74b5cad6e3804b25be81fc59ccbee156b8b693092a2c6a,6af9469397b5f88aa9c47e26267a21b95171b70643574df06814a1179acc30f4,0,0,0,0
templates,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/templates.cpp,lazy,10,23.124,2.136,2.533,0.661,28.455,1065,332,38,483,333,246,2125,1903,8b72b4be8ec059f14e74b5cad6e3804b25be81fc59ccbee156b8b693092a2c6a,6af9469397b5f88aa9c47e26267a21b95171b70643574df06814a1179acc30f4,28,179,217,246
templates,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/templates.cpp,eager,11,26.050,1.436,2.440,0.661,30.587,1065,332,38,483,333,2125,2125,1903,8b72b4be8ec059f14e74b5cad6e3804b25be81fc59ccbee156b8b693092a2c6a,6af9469397b5f88aa9c47e26267a21b95171b70643574df06814a1179acc30f4,2125,2125,2125,2125
templates,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/templates.cpp,lazy,11,22.938,2.133,2.538,0.729,28.339,1065,332,38,483,333,246,2125,1903,8b72b4be8ec059f14e74b5cad6e3804b25be81fc59ccbee156b8b693092a2c6a,6af9469397b5f88aa9c47e26267a21b95171b70643574df06814a1179acc30f4,28,179,217,246
templates,/home/lmsousa/Documents/Projects/SPeCS/clang-dumper-ast-flatbuffers/test/inputs/templates.cpp,text,11,25.539,1.275,2.170,0.639,29.624,1065,332,38,483,0,0,0,1903,8b72b4be8ec059f14e74b5cad6e3804b25be81fc59ccbee156b8b693092a2c6a,6af9469397b5f88aa9c47e26267a21b95171b70643574df06814a1179acc30f4,0,0,0,0
